rank,title,subhead,count,tag,link,scrape_date
10.0,王菲看了窦靖童歌手总决赛,王菲全程通过直播观看女儿窦靖童在8月7日《歌手2026》总决赛的表演，但拒绝公开现身，仅私下给予心态指导。窦靖童以原创歌... 查看更多>,6948979,,https://www.baidu.com/s?wd=%E7%8E%8B%E8%8F%B2%E7%9C%8B%E4%BA%86%E7%AA%A6%E9%9D%96%E7%AB%A5%E6%AD%8C%E6%89%8B%E6%80%BB%E5%86%B3%E8%B5%9B&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
11.0,这些燃气使用“偏方”千万别信,安全使用燃气关系到千家万户生命财产安全，但网上流传一些所谓“用气偏方”，这些说法是真的吗？一起来看看。 查看更多>,6849913,,https://www.baidu.com/s?wd=%E8%BF%99%E4%BA%9B%E7%87%83%E6%B0%94%E4%BD%BF%E7%94%A8%E2%80%9C%E5%81%8F%E6%96%B9%E2%80%9D%E5%8D%83%E4%B8%87%E5%88%AB%E4%BF%A1&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
12.0,情侣在平潭拍日出时坠崖致一死一伤,网友发帖称，8月7日有一对情侣在平潭拍日出，坠崖一死一伤，自己早晨醒来时看到悬崖边有120急救车在现场。记者从平潭县殡仪... 查看更多>,6752442,,https://www.baidu.com/s?wd=%E6%83%85%E4%BE%A3%E5%9C%A8%E5%B9%B3%E6%BD%AD%E6%8B%8D%E6%97%A5%E5%87%BA%E6%97%B6%E5%9D%A0%E5%B4%96%E8%87%B4%E4%B8%80%E6%AD%BB%E4%B8%80%E4%BC%A4&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
13.0,潜逃10天被抓嫌犯疑靠吃玉米维生,7月30日，河南驻马店西平县柏城镇发生一起重大刑事案件，51岁嫌疑人夏付钢因邻里纠纷持械伤人致1死1伤后潜逃，警方发布协... 查看更多>,6666984,,https://www.baidu.com/s?wd=%E6%BD%9C%E9%80%8310%E5%A4%A9%E8%A2%AB%E6%8A%93%E5%AB%8C%E7%8A%AF%E7%96%91%E9%9D%A0%E5%90%83%E7%8E%89%E7%B1%B3%E7%BB%B4%E7%94%9F&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
14.0,娜扎称眼睛恢复情况不太妙,8月8日，演员古力娜扎发布音频称，眼睛的问题最近一直在努力恢复中，但情况还是不太妙，未来可能还要看看中医，扎扎针，如果还... 查看更多>,6569022,,https://www.baidu.com/s?wd=%E5%A8%9C%E6%89%8E%E7%A7%B0%E7%9C%BC%E7%9D%9B%E6%81%A2%E5%A4%8D%E6%83%85%E5%86%B5%E4%B8%8D%E5%A4%AA%E5%A6%99&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
15.0,郭晶晶大女儿边走路边看书,8月7日，郭晶晶与霍启刚携三名子女在香港街头被偶遇，9岁大女儿霍中妍身穿粉色T恤，手捧书本边走边读，神情专注。夫妇二人未... 查看更多>,6464005,,https://www.baidu.com/s?wd=%E9%83%AD%E6%99%B6%E6%99%B6%E5%A4%A7%E5%A5%B3%E5%84%BF%E8%BE%B9%E8%B5%B0%E8%B7%AF%E8%BE%B9%E7%9C%8B%E4%B9%A6&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
16.0,89岁钟南山高能量日常：每周健身3次,近日，89岁的钟南山接受采访，分享了自己的“高能量”日常：每周健身3次，项目包括拉力训练、划船运动等。 查看更多>,6368795,,https://www.baidu.com/s?wd=89%E5%B2%81%E9%92%9F%E5%8D%97%E5%B1%B1%E9%AB%98%E8%83%BD%E9%87%8F%E6%97%A5%E5%B8%B8%EF%BC%9A%E6%AF%8F%E5%91%A8%E5%81%A5%E8%BA%AB3%E6%AC%A1&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
17.0,台风前上海天空出现绝美晚霞,台风白海豚正在逼近上海，不少网友晒出了台风登陆前拍到的晚霞，一起来看。 查看更多>,6270691,,https://www.baidu.com/s?wd=%E5%8F%B0%E9%A3%8E%E5%89%8D%E4%B8%8A%E6%B5%B7%E5%A4%A9%E7%A9%BA%E5%87%BA%E7%8E%B0%E7%BB%9D%E7%BE%8E%E6%99%9A%E9%9C%9E&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
18.0,商场现钱学森巨幅海报 负责人回应,近日，山东菏泽单县银座商城东门外墙悬挂起钱学森巨幅灯箱海报，高7.8米、宽5.6米，天黑后亮灯。商场营运负责人朱伟表示，... 查看更多>,6181787,,https://www.baidu.com/s?wd=%E5%95%86%E5%9C%BA%E7%8E%B0%E9%92%B1%E5%AD%A6%E6%A3%AE%E5%B7%A8%E5%B9%85%E6%B5%B7%E6%8A%A5+%E8%B4%9F%E8%B4%A3%E4%BA%BA%E5%9B%9E%E5%BA%94&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
19.0,伊朗媒体发布伊朗最高领袖视频,伊朗迈赫尔通讯社8月8日在社交媒体发布伊朗最高领袖穆杰塔巴·哈梅内伊的最新视频，系其接任领袖职务后的罕见公开影像。 查看更多>,6095539,,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E5%AA%92%E4%BD%93%E5%8F%91%E5%B8%83%E4%BC%8A%E6%9C%97%E6%9C%80%E9%AB%98%E9%A2%86%E8%A2%96%E8%A7%86%E9%A2%91&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
20.0,《龙餐馆》 战争版《药神》,沈腾主演的电影《欢迎来龙餐馆》近期大规模点映，首波口碑出炉。有观众表示拍成了战争版《我不是药神》，但不如《我不是药神》好... 查看更多>,5987981,,https://www.baidu.com/s?wd=%E3%80%8A%E9%BE%99%E9%A4%90%E9%A6%86%E3%80%8B+%E6%88%98%E4%BA%89%E7%89%88%E3%80%8A%E8%8D%AF%E7%A5%9E%E3%80%8B&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
21.0,杭州全市有序停课,今年第13号台风“白海豚”（强台风级）正在靠近。8号上午，杭州市人民政府防汛防台抗旱（防低温雨雪冰冻）指挥部提升防台风应... 查看更多>,5904679,热,https://www.baidu.com/s?wd=%E6%9D%AD%E5%B7%9E%E5%85%A8%E5%B8%82%E6%9C%89%E5%BA%8F%E5%81%9C%E8%AF%BE&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
22.0,台风白海豚逼近 台湾惊现龙卷风,8月8日，台风“白海豚”逼近台湾北部海面，中国台湾新北市淡水区出现大风暴雨，甚至出现了龙卷风。 查看更多>,5803192,,https://www.baidu.com/s?wd=%E5%8F%B0%E9%A3%8E%E7%99%BD%E6%B5%B7%E8%B1%9A%E9%80%BC%E8%BF%91+%E5%8F%B0%E6%B9%BE%E6%83%8A%E7%8E%B0%E9%BE%99%E5%8D%B7%E9%A3%8E&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
23.0,酒店花洒现排泄物住客索赔遭拒,查看更多>,5696298,新,https://www.baidu.com/s?wd=%E9%85%92%E5%BA%97%E8%8A%B1%E6%B4%92%E7%8E%B0%E6%8E%92%E6%B3%84%E7%89%A9%E4%BD%8F%E5%AE%A2%E7%B4%A2%E8%B5%94%E9%81%AD%E6%8B%92&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
24.0,外国游客的“中国游三件套”火了,这个夏天，赴华旅游的热度比气温更高。各类社交平台上，不少游客分享了在中国的特色消费。除了衣食住行，旅拍、美甲等服务成为不... 查看更多>,5606088,,https://www.baidu.com/s?wd=%E5%A4%96%E5%9B%BD%E6%B8%B8%E5%AE%A2%E7%9A%84%E2%80%9C%E4%B8%AD%E5%9B%BD%E6%B8%B8%E4%B8%89%E4%BB%B6%E5%A5%97%E2%80%9D%E7%81%AB%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
25.0,吉马良斯正式加盟阿森纳,阿森纳官方宣布，28岁的巴西中场吉马良斯正式加盟。吉马良斯是从纽卡斯尔联转会而来，根据此前消息，吉马良斯的转会费为750... 查看更多>,5521884,新,https://www.baidu.com/s?wd=%E5%90%89%E9%A9%AC%E8%89%AF%E6%96%AF%E6%AD%A3%E5%BC%8F%E5%8A%A0%E7%9B%9F%E9%98%BF%E6%A3%AE%E7%BA%B3&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
26.0,国乒女单三将晋级四强,8月8日，WTT横滨冠军赛四强出炉！国乒女单独占3席，男单的四强则让人看了一声叹息，日乒3人打进四强。 查看更多>,5424277,,https://www.baidu.com/s?wd=%E5%9B%BD%E4%B9%92%E5%A5%B3%E5%8D%95%E4%B8%89%E5%B0%86%E6%99%8B%E7%BA%A7%E5%9B%9B%E5%BC%BA&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
27.0,孙子考取上海交大 爷爷高情商答谢,查看更多>,5328658,新,https://www.baidu.com/s?wd=%E5%AD%99%E5%AD%90%E8%80%83%E5%8F%96%E4%B8%8A%E6%B5%B7%E4%BA%A4%E5%A4%A7+%E7%88%B7%E7%88%B7%E9%AB%98%E6%83%85%E5%95%86%E7%AD%94%E8%B0%A2&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
28.0,车企回归实体按键,日前，据外媒报道，奥迪未来将大幅调整内饰设计方向，不再过度依赖巨型屏幕，转而重新重视实体按键、旋钮与高级内饰材料的使用。... 查看更多>,5217965,新,https://www.baidu.com/s?wd=%E8%BD%A6%E4%BC%81%E5%9B%9E%E5%BD%92%E5%AE%9E%E4%BD%93%E6%8C%89%E9%94%AE&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
29.0,迪丽热巴听不懂粤语努力憋笑,8月8日，迪丽热巴在《功夫女足》香港路演中因听不懂粤语提问，频繁露出困惑表情并努力憋笑，被周星驰调侃后笑场。 查看更多>,5125479,,https://www.baidu.com/s?wd=%E8%BF%AA%E4%B8%BD%E7%83%AD%E5%B7%B4%E5%90%AC%E4%B8%8D%E6%87%82%E7%B2%A4%E8%AF%AD%E5%8A%AA%E5%8A%9B%E6%86%8B%E7%AC%91&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
30.0,女子轻信快递丢失三倍理赔险失百万,查看更多>,5037006,,https://www.baidu.com/s?wd=%E5%A5%B3%E5%AD%90%E8%BD%BB%E4%BF%A1%E5%BF%AB%E9%80%92%E4%B8%A2%E5%A4%B1%E4%B8%89%E5%80%8D%E7%90%86%E8%B5%94%E9%99%A9%E5%A4%B1%E7%99%BE%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
31.0,0糖饮料不是完全不含糖,医生建议减肥的人群少喝0糖饮料：0糖不是完全不含糖，不少饮料里仍然有代糖。代糖摄入多可能造成糖瘾，患心脑血管疾病风险高。 查看更多>,4941475,,https://www.baidu.com/s?wd=0%E7%B3%96%E9%A5%AE%E6%96%99%E4%B8%8D%E6%98%AF%E5%AE%8C%E5%85%A8%E4%B8%8D%E5%90%AB%E7%B3%96&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
32.0,男子不顾劝导花15万请大师迁坟改运,近日，大连市民赵先生轻信“风水大师”周先生封建迷信说辞，先后向其支付28万余元用于所谓迁坟改运服务，经周边乡亲劝说后，赵... 查看更多>,4847110,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E4%B8%8D%E9%A1%BE%E5%8A%9D%E5%AF%BC%E8%8A%B115%E4%B8%87%E8%AF%B7%E5%A4%A7%E5%B8%88%E8%BF%81%E5%9D%9F%E6%94%B9%E8%BF%90&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
33.0,《欢迎来龙餐馆》口碑,8月8日，据猫眼专业版数据，电影《欢迎来龙餐馆》映前3天 ，点映及预售总票房破3000万。有观众表示：“看得我口水和泪... 查看更多>,4747924,,https://www.baidu.com/s?wd=%E3%80%8A%E6%AC%A2%E8%BF%8E%E6%9D%A5%E9%BE%99%E9%A4%90%E9%A6%86%E3%80%8B%E5%8F%A3%E7%A2%91&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
34.0,永和豆浆创始人林炳生去世,永和资本集团董事局主席、永和豆浆创始人林炳生先生，因病医治无效，不幸于2026年8月7日在台北逝世，享年70岁。 查看更多>,4663933,,https://www.baidu.com/s?wd=%E6%B0%B8%E5%92%8C%E8%B1%86%E6%B5%86%E5%88%9B%E5%A7%8B%E4%BA%BA%E6%9E%97%E7%82%B3%E7%94%9F%E5%8E%BB%E4%B8%96&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
35.0,24岁姑娘暴瘦至50斤 病根竟在颈部,24岁女性袁媛（化名）因颈部甲状旁腺腺瘤导致全身骨痛、频繁骨折，体重半年内从70斤暴瘦至50斤。经北京大学深圳医院手术切... 查看更多>,4561201,,https://www.baidu.com/s?wd=24%E5%B2%81%E5%A7%91%E5%A8%98%E6%9A%B4%E7%98%A6%E8%87%B350%E6%96%A4+%E7%97%85%E6%A0%B9%E7%AB%9F%E5%9C%A8%E9%A2%88%E9%83%A8&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
36.0,男子佯装买手机抢走价值7000元手机,查看更多>,4478335,,https://www.baidu.com/s?wd=%E7%94%B7%E5%AD%90%E4%BD%AF%E8%A3%85%E4%B9%B0%E6%89%8B%E6%9C%BA%E6%8A%A2%E8%B5%B0%E4%BB%B7%E5%80%BC7000%E5%85%83%E6%89%8B%E6%9C%BA&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
37.0,金饰克价一夜涨回1300元,8月8日，国际贵金属期货集体收涨，COMEX黄金期货、现货黄金单日涨幅均超2%，本周累计涨幅双双突破7%。受国际金价上行... 查看更多>,4354316,,https://www.baidu.com/s?wd=%E9%87%91%E9%A5%B0%E5%85%8B%E4%BB%B7%E4%B8%80%E5%A4%9C%E6%B6%A8%E5%9B%9E1300%E5%85%83&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
38.0,李玲玉回应网友模仿,查看更多>,4280598,,https://www.baidu.com/s?wd=%E6%9D%8E%E7%8E%B2%E7%8E%89%E5%9B%9E%E5%BA%94%E7%BD%91%E5%8F%8B%E6%A8%A1%E4%BB%BF&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
39.0,2条视频让走失40年的母亲找到家人,查看更多>,4192506,,https://www.baidu.com/s?wd=2%E6%9D%A1%E8%A7%86%E9%A2%91%E8%AE%A9%E8%B5%B0%E5%A4%B140%E5%B9%B4%E7%9A%84%E6%AF%8D%E4%BA%B2%E6%89%BE%E5%88%B0%E5%AE%B6%E4%BA%BA&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
40.0,弟弟一句“不丢脸” 听障姐姐泪崩,近日，浙江杭州一女子因重度耳聋，从小接受语言康复训练，靠助听器和读唇语努力融入社会。从小到大她都带着一份深藏的自卑，怕自... 查看更多>,4078890,,https://www.baidu.com/s?wd=%E5%BC%9F%E5%BC%9F%E4%B8%80%E5%8F%A5%E2%80%9C%E4%B8%8D%E4%B8%A2%E8%84%B8%E2%80%9D+%E5%90%AC%E9%9A%9C%E5%A7%90%E5%A7%90%E6%B3%AA%E5%B4%A9&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
41.0,60度低头玩手机等于脖子扛50斤水泥,近日，2名小孩玩手机低头幅度近乎折叠的视频引起热议，专家指出60°低头相当于脖子扛50斤水泥。 查看更多>,3994620,,https://www.baidu.com/s?wd=60%E5%BA%A6%E4%BD%8E%E5%A4%B4%E7%8E%A9%E6%89%8B%E6%9C%BA%E7%AD%89%E4%BA%8E%E8%84%96%E5%AD%90%E6%89%9B50%E6%96%A4%E6%B0%B4%E6%B3%A5&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
42.0,景区周边的“轮胎刺客”扎了谁的心,日前，多个旅游目的地再现汽车轮胎被恶意扎破的事件引发社会广泛关注。8月1日，有北京游客向媒体反映称，自己在内蒙古乌兰察布... 查看更多>,3869858,,https://www.baidu.com/s?wd=%E6%99%AF%E5%8C%BA%E5%91%A8%E8%BE%B9%E7%9A%84%E2%80%9C%E8%BD%AE%E8%83%8E%E5%88%BA%E5%AE%A2%E2%80%9D%E6%89%8E%E4%BA%86%E8%B0%81%E7%9A%84%E5%BF%83&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
43.0,购飞机票7分钟后退票被扣2022元,近日，杭州的张先生通过12306平台购买了三张长龙航空的三亚飞杭州机票，7分钟后发现航班时间买错，提交退票后直接被扣除2... 查看更多>,3803745,新,https://www.baidu.com/s?wd=%E8%B4%AD%E9%A3%9E%E6%9C%BA%E7%A5%A87%E5%88%86%E9%92%9F%E5%90%8E%E9%80%80%E7%A5%A8%E8%A2%AB%E6%89%A32022%E5%85%83&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
44.0,《王者万象棋》预约人数突破5000万,《王者万象棋》正式定档2026年9月，据悉，目前全网预约总量突破五千万人次，体验服现已开放多渠道抢资格。 查看更多>,3681318,,https://www.baidu.com/s?wd=%E3%80%8A%E7%8E%8B%E8%80%85%E4%B8%87%E8%B1%A1%E6%A3%8B%E3%80%8B%E9%A2%84%E7%BA%A6%E4%BA%BA%E6%95%B0%E7%AA%81%E7%A0%B45000%E4%B8%87&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
45.0,浙江舟山发布实施“五停”命令,查看更多>,3589706,,https://www.baidu.com/s?wd=%E6%B5%99%E6%B1%9F%E8%88%9F%E5%B1%B1%E5%8F%91%E5%B8%83%E5%AE%9E%E6%96%BD%E2%80%9C%E4%BA%94%E5%81%9C%E2%80%9D%E5%91%BD%E4%BB%A4&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
46.0,马克·艾伦退出斯诺克中国公开赛,查看更多>,3524098,,https://www.baidu.com/s?wd=%E9%A9%AC%E5%85%8B%C2%B7%E8%89%BE%E4%BC%A6%E9%80%80%E5%87%BA%E6%96%AF%E8%AF%BA%E5%85%8B%E4%B8%AD%E5%9B%BD%E5%85%AC%E5%BC%80%E8%B5%9B&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
47.0,俄罗斯女子错过航班闯停机坪拦飞机,近日，俄罗斯莫斯科谢列梅捷沃国际机场，两名女子因迟到错过航班后，竟直接推着行李箱冲上停机坪，试图阻止飞机起飞。网友：这不... 查看更多>,3400147,,https://www.baidu.com/s?wd=%E4%BF%84%E7%BD%97%E6%96%AF%E5%A5%B3%E5%AD%90%E9%94%99%E8%BF%87%E8%88%AA%E7%8F%AD%E9%97%AF%E5%81%9C%E6%9C%BA%E5%9D%AA%E6%8B%A6%E9%A3%9E%E6%9C%BA&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
48.0,跨国车企在中国集体承压,2026年上半年，几乎所有主流跨国车企在中国市场销量集体大幅下滑，在华合计份额仅占28.2%。中国市场销量坍塌是跨国车企... 查看更多>,3334522,,https://www.baidu.com/s?wd=%E8%B7%A8%E5%9B%BD%E8%BD%A6%E4%BC%81%E5%9C%A8%E4%B8%AD%E5%9B%BD%E9%9B%86%E4%BD%93%E6%89%BF%E5%8E%8B&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
49.0,老挝国会主席赛宋蓬逝世,据老挝人民革命党中央机关报《人民报》报道，老挝国会主席赛宋蓬·丰威汉于8月8日病逝。 查看更多>,3205219,新,https://www.baidu.com/s?wd=%E8%80%81%E6%8C%9D%E5%9B%BD%E4%BC%9A%E4%B8%BB%E5%B8%AD%E8%B5%9B%E5%AE%8B%E8%93%AC%E9%80%9D%E4%B8%96&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
50.0,“不怕六爷挂得多 就怕六爷挂一颗”,军迷圈流传“不怕‘六爷’挂得多，就怕‘六爷’挂一颗”，轰-6N挂载惊雷-1空基核导弹备受关注。南海演习中两架歼-20为其... 查看更多>,3106037,热,https://www.baidu.com/s?wd=%E2%80%9C%E4%B8%8D%E6%80%95%E5%85%AD%E7%88%B7%E6%8C%82%E5%BE%97%E5%A4%9A+%E5%B0%B1%E6%80%95%E5%85%AD%E7%88%B7%E6%8C%82%E4%B8%80%E9%A2%97%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_16.06
,人民的健康、体质、幸福一脉相承,在习近平总书记看来，人民的健康、人民的体质、人民的幸福，都是一脉相承的。推动全民全运，以运动促健康，习近平总书记一直是积... 查看更多>,7904237,,https://www.baidu.com/s?wd=%E4%BA%BA%E6%B0%91%E7%9A%84%E5%81%A5%E5%BA%B7%E3%80%81%E4%BD%93%E8%B4%A8%E3%80%81%E5%B9%B8%E7%A6%8F%E4%B8%80%E8%84%89%E7%9B%B8%E6%89%BF&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
1.0,香港正式允许“拒绝抢救”,香港《维持生命治疗的预作决定条例》已于7月31日起正式实施，该条例允许市民提前决定生命末期是否接受维持生命的治疗。这是香... 查看更多>,7809471,新,https://www.baidu.com/s?wd=%E9%A6%99%E6%B8%AF%E6%AD%A3%E5%BC%8F%E5%85%81%E8%AE%B8%E2%80%9C%E6%8B%92%E7%BB%9D%E6%8A%A2%E6%95%91%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
2.0,“不怕六爷挂得多 就怕六爷挂一颗”,军迷圈流传“不怕‘六爷’挂得多，就怕‘六爷’挂一颗”，轰-6N挂载惊雷-1空基核导弹备受关注。南海演习中两架歼-20为其... 查看更多>,7713869,热,https://www.baidu.com/s?wd=%E2%80%9C%E4%B8%8D%E6%80%95%E5%85%AD%E7%88%B7%E6%8C%82%E5%BE%97%E5%A4%9A+%E5%B0%B1%E6%80%95%E5%85%AD%E7%88%B7%E6%8C%82%E4%B8%80%E9%A2%97%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
3.0,生产也能“拼单”了,共享制造，是一种先进制造业和现代服务业深入融合的新业态新模式。它将分散、闲置的生产资源集聚起来，让原材料、设备、技术、人... 查看更多>,7619453,,https://www.baidu.com/s?wd=%E7%94%9F%E4%BA%A7%E4%B9%9F%E8%83%BD%E2%80%9C%E6%8B%BC%E5%8D%95%E2%80%9D%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
4.0,河南重大刑案嫌疑人逃窜时伤害多人,驻马店市“7•30”案件工作专班8月8日通报，河南省驻马店市西平县“7•30”故意伤害案件犯罪嫌疑人夏某钢被抓获，其于2... 查看更多>,7523002,热,https://www.baidu.com/s?wd=%E6%B2%B3%E5%8D%97%E9%87%8D%E5%A4%A7%E5%88%91%E6%A1%88%E5%AB%8C%E7%96%91%E4%BA%BA%E9%80%83%E7%AA%9C%E6%97%B6%E4%BC%A4%E5%AE%B3%E5%A4%9A%E4%BA%BA&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
5.0,梁家辉百花奖迈台阶两次差点摔倒,8月8日，百花奖活动现场，梁家辉登台迈台阶时脚下一晃，差点踉跄摔倒，台下众人都捏了把汗，老牌影帝临场反应超快，立刻稳住了... 查看更多>,7424196,,https://www.baidu.com/s?wd=%E6%A2%81%E5%AE%B6%E8%BE%89%E7%99%BE%E8%8A%B1%E5%A5%96%E8%BF%88%E5%8F%B0%E9%98%B6%E4%B8%A4%E6%AC%A1%E5%B7%AE%E7%82%B9%E6%91%94%E5%80%92&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
6.0,西湖突现狂风暴雨 游客瞬间被浇透,台风“白海豚”的威力逐渐显现。8月8日下午2点多，原本游人如织的断桥，忽然被一阵狂风暴雨笼罩。风卷着雨，斜斜地横扫过来，... 查看更多>,7332700,,https://www.baidu.com/s?wd=%E8%A5%BF%E6%B9%96%E7%AA%81%E7%8E%B0%E7%8B%82%E9%A3%8E%E6%9A%B4%E9%9B%A8+%E6%B8%B8%E5%AE%A2%E7%9E%AC%E9%97%B4%E8%A2%AB%E6%B5%87%E9%80%8F&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
7.0,台风白海豚闭眼意味着什么,查看更多>,7232636,,https://www.baidu.com/s?wd=%E5%8F%B0%E9%A3%8E%E7%99%BD%E6%B5%B7%E8%B1%9A%E9%97%AD%E7%9C%BC%E6%84%8F%E5%91%B3%E7%9D%80%E4%BB%80%E4%B9%88&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
8.0,14岁男孩因家长放纵确诊糖尿病,上海一名14岁男孩因长期饮用含糖饮料、摄入高热量食品确诊糖尿病，体重达两百多斤并出现黑棘皮症状，空腹血糖高达12mmol... 查看更多>,7143661,,https://www.baidu.com/s?wd=14%E5%B2%81%E7%94%B7%E5%AD%A9%E5%9B%A0%E5%AE%B6%E9%95%BF%E6%94%BE%E7%BA%B5%E7%A1%AE%E8%AF%8A%E7%B3%96%E5%B0%BF%E7%97%85&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
9.0,沈腾到国外先把毛裤脱了,当东北穿搭遇到国外高温，沈腾脱个毛裤都这么好笑。网友：每个东北人记忆中都有一条毛裤。 查看更多>,7048656,,https://www.baidu.com/s?wd=%E6%B2%88%E8%85%BE%E5%88%B0%E5%9B%BD%E5%A4%96%E5%85%88%E6%8A%8A%E6%AF%9B%E8%A3%A4%E8%84%B1%E4%BA%86&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
10.0,河南重大刑事案嫌疑人落网,案发10天后，河南西平县重大案件嫌疑人落网。8月2日，河南驻马店市西平县警方发布了一份协查通报，内容为，7月30日河南省... 查看更多>,6948521,热,https://www.baidu.com/s?wd=%E6%B2%B3%E5%8D%97%E9%87%8D%E5%A4%A7%E5%88%91%E4%BA%8B%E6%A1%88%E5%AB%8C%E7%96%91%E4%BA%BA%E8%90%BD%E7%BD%91&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
11.0,这些燃气使用“偏方”千万别信,安全使用燃气关系到千家万户生命财产安全，但网上流传一些所谓“用气偏方”，这些说法是真的吗？一起来看看。 查看更多>,6852037,,https://www.baidu.com/s?wd=%E8%BF%99%E4%BA%9B%E7%87%83%E6%B0%94%E4%BD%BF%E7%94%A8%E2%80%9C%E5%81%8F%E6%96%B9%E2%80%9D%E5%8D%83%E4%B8%87%E5%88%AB%E4%BF%A1&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
12.0,吴宜泽vs姚朋成,查看更多>,6751140,,https://www.baidu.com/s?wd=%E5%90%B4%E5%AE%9C%E6%B3%BDvs%E5%A7%9A%E6%9C%8B%E6%88%90&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
13.0,“新疆的交警怎么个个像我妈”,今年6月底，骑手李娜独自骑摩托车抵达新疆。一个多月来几乎跑遍了南北疆的旅游公路，在途经轮台县的一段旅程中，她偶遇了多个执... 查看更多>,6659751,,https://www.baidu.com/s?wd=%E2%80%9C%E6%96%B0%E7%96%86%E7%9A%84%E4%BA%A4%E8%AD%A6%E6%80%8E%E4%B9%88%E4%B8%AA%E4%B8%AA%E5%83%8F%E6%88%91%E5%A6%88%E2%80%9D&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
14.0,《欢迎来龙餐馆》口碑,8月8日，据猫眼专业版数据，电影《欢迎来龙餐馆》映前3天 ，点映及预售总票房破3000万。有观众表示：“看得我口水和泪... 查看更多>,6567027,,https://www.baidu.com/s?wd=%E3%80%8A%E6%AC%A2%E8%BF%8E%E6%9D%A5%E9%BE%99%E9%A4%90%E9%A6%86%E3%80%8B%E5%8F%A3%E7%A2%91&sa=fyb_news&rsv_dl=fyb_news,2026-08-08_12.06
